Id,WnvPresent
1,0.3838207284817969
2,0.3838207284817969
3,0.3838207284817969
4,0.3838207284817969
5,0.3838207284817969
6,0.3838207284817969
7,0.3838207284817969
8,0.3838207284817969
9,0.24352699740254516
10,0.24352699740254516
11,0.24352699740254516
12,0.24352699740254516
13,0.24352699740254516
14,0.24352699740254516
15,0.24352699740254516
16,0.24352699740254516
17,0.5338395220877302
18,0.5338395220877302
19,0.5338395220877302
20,0.5338395220877302
21,0.5338395220877302
22,0.5338395220877302
23,0.5338395220877302
24,0.5338395220877302
25,0.17895503786078387
26,0.17895503786078387
27,0.17895503786078387
28,0.17895503786078387
29,0.17895503786078387
30,0.17895503786078387
31,0.17895503786078387
32,0.17895503786078387
33,0.12063238398724435
34,0.12063238398724435
35,0.12063238398724435
36,0.12063238398724435
37,0.12063238398724435
38,0.12063238398724435
39,0.12063238398724435
40,0.12063238398724435
41,0.13662406928585952
42,0.13662406928585952
43,0.13662406928585952
44,0.13662406928585952
45,0.13662406928585952
46,0.13662406928585952
47,0.13662406928585952
48,0.13662406928585952
49,0.11363627230010102
50,0.11363627230010102
51,0.11363627230010102
52,0.11363627230010102
53,0.11363627230010102
54,0.11363627230010102
55,0.11363627230010102
56,0.11363627230010102
57,0.29143807454754445
58,0.29143807454754445
59,0.29143807454754445
60,0.29143807454754445
61,0.29143807454754445
62,0.29143807454754445
63,0.29143807454754445
64,0.29143807454754445
65,0.13107599388947452
66,0.13107599388947452
67,0.13107599388947452
68,0.13107599388947452
69,0.13107599388947452
70,0.13107599388947452
71,0.13107599388947452
72,0.13107599388947452
73,0.45596864222911615
74,0.45596864222911615
75,0.45596864222911615
76,0.45596864222911615
77,0.45596864222911615
78,0.45596864222911615
79,0.45596864222911615
80,0.45596864222911615
81,0.18063194741571345
82,0.18063194741571345
83,0.18063194741571345
84,0.18063194741571345
85,0.18063194741571345
86,0.18063194741571345
87,0.18063194741571345
88,0.18063194741571345
89,0.2629315639171948
90,0.2629315639171948
91,0.2629315639171948
92,0.2629315639171948
93,0.2629315639171948
94,0.2629315639171948
95,0.2629315639171948
96,0.2629315639171948
97,0.4236502887730121
98,0.4236502887730121
99,0.4236502887730121
100,0.4236502887730121
101,0.4236502887730121
102,0.4236502887730121
103,0.4236502887730121
104,0.4236502887730121
105,0.10767979649021389
106,0.10767979649021389
107,0.10767979649021389
108,0.10767979649021389
109,0.10767979649021389
110,0.10767979649021389
111,0.10767979649021389
112,0.10767979649021389
113,0.5398314291613022
114,0.5398314291613022
115,0.5398314291613022
116,0.5398314291613022
117,0.5398314291613022
118,0.5398314291613022
119,0.5398314291613022
120,0.5398314291613022
121,0.06258743211847553
122,0.06258743211847553
123,0.06258743211847553
124,0.06258743211847553
125,0.06258743211847553
126,0.06258743211847553
127,0.06258743211847553
128,0.06258743211847553
129,0.3898611272982784
130,0.3898611272982784
131,0.3898611272982784
132,0.3898611272982784
133,0.3898611272982784
134,0.3898611272982784
135,0.3898611272982784
136,0.3898611272982784
137,0.3485263992850793
138,0.3485263992850793
139,0.3485263992850793
140,0.3485263992850793
141,0.3485263992850793
142,0.3485263992850793
143,0.3485263992850793
144,0.3485263992850793
145,0.626663655068867
146,0.626663655068867
147,0.626663655068867
148,0.626663655068867
149,0.626663655068867
150,0.626663655068867
151,0.626663655068867
152,0.626663655068867
153,0.4757521705401093
154,0.4757521705401093
155,0.4757521705401093
156,0.4757521705401093
157,0.4757521705401093
158,0.4757521705401093
159,0.4757521705401093
160,0.4757521705401093
161,0.5098279805259663
162,0.5098279805259663
163,0.5098279805259663
164,0.5098279805259663
165,0.5098279805259663
166,0.5098279805259663
167,0.5098279805259663
168,0.5098279805259663
169,0.3633766802373406
170,0.3633766802373406
171,0.3633766802373406
172,0.3633766802373406
173,0.3633766802373406
174,0.3633766802373406
175,0.3633766802373406
176,0.3633766802373406
177,0.5452033728893776
178,0.5452033728893776
179,0.5452033728893776
180,0.5452033728893776
181,0.5452033728893776
182,0.5452033728893776
183,0.5452033728893776
184,0.5452033728893776
185,0.3629783415708076
186,0.3629783415708076
187,0.3629783415708076
188,0.3629783415708076
189,0.3629783415708076
190,0.3629783415708076
191,0.3629783415708076
192,0.3629783415708076
193,0.29088787592627835
194,0.29088787592627835
195,0.29088787592627835
196,0.29088787592627835
197,0.29088787592627835
198,0.29088787592627835
199,0.29088787592627835
200,0.29088787592627835
201,0.2611398092277252
202,0.2611398092277252
203,0.2611398092277252
204,0.2611398092277252
205,0.2611398092277252
206,0.2611398092277252
207,0.2611398092277252
208,0.2611398092277252
209,0.3049224480603287
210,0.3049224480603287
211,0.3049224480603287
212,0.3049224480603287
213,0.3049224480603287
214,0.3049224480603287
215,0.3049224480603287
216,0.3049224480603287
217,0.1419983624873172
218,0.1419983624873172
219,0.1419983624873172
220,0.1419983624873172
221,0.1419983624873172
222,0.1419983624873172
223,0.1419983624873172
224,0.1419983624873172
225,0.0657115507917175
226,0.0657115507917175
227,0.0657115507917175
228,0.0657115507917175
229,0.0657115507917175
230,0.0657115507917175
231,0.0657115507917175
232,0.0657115507917175
233,0.1089198287782689
234,0.1089198287782689
235,0.1089198287782689
236,0.1089198287782689
237,0.1089198287782689
238,0.1089198287782689
239,0.1089198287782689
240,0.1089198287782689
241,0.5461974469273527
242,0.5461974469273527
243,0.5461974469273527
244,0.5461974469273527
245,0.5461974469273527
246,0.5461974469273527
247,0.5461974469273527
248,0.5461974469273527
249,0.5019950130938389
250,0.5019950130938389
251,0.5019950130938389
252,0.5019950130938389
253,0.5019950130938389
254,0.5019950130938389
255,0.5019950130938389
256,0.5019950130938389
257,0.08190284862795805
258,0.08190284862795805
259,0.08190284862795805
260,0.08190284862795805
261,0.08190284862795805
262,0.08190284862795805
263,0.08190284862795805
264,0.08190284862795805
265,0.33699766344568816
266,0.33699766344568816
267,0.33699766344568816
268,0.33699766344568816
269,0.33699766344568816
270,0.33699766344568816
271,0.33699766344568816
272,0.33699766344568816
273,0.27250683474828025
274,0.27250683474828025
275,0.27250683474828025
276,0.27250683474828025
277,0.27250683474828025
278,0.27250683474828025
279,0.27250683474828025
280,0.27250683474828025
281,0.10168495440185417
282,0.10168495440185417
283,0.10168495440185417
284,0.10168495440185417
285,0.10168495440185417
286,0.10168495440185417
287,0.10168495440185417
288,0.10168495440185417
289,0.08701841595766184
290,0.08701841595766184
291,0.08701841595766184
292,0.08701841595766184
293,0.08701841595766184
294,0.08701841595766184
295,0.08701841595766184
296,0.08701841595766184
297,0.26029127623614307
298,0.26029127623614307
299,0.26029127623614307
300,0.26029127623614307
301,0.26029127623614307
302,0.26029127623614307
303,0.26029127623614307
304,0.26029127623614307
305,0.37750375565321803
306,0.37750375565321803
307,0.37750375565321803
308,0.37750375565321803
309,0.37750375565321803
310,0.37750375565321803
311,0.37750375565321803
312,0.37750375565321803
313,0.46390268968358533
314,0.46390268968358533
315,0.46390268968358533
316,0.46390268968358533
317,0.46390268968358533
318,0.46390268968358533
319,0.46390268968358533
320,0.46390268968358533
321,0.4740084703830374
322,0.4740084703830374
323,0.4740084703830374
324,0.4740084703830374
325,0.4740084703830374
326,0.4740084703830374
327,0.4740084703830374
328,0.4740084703830374
329,0.27999420546901427
330,0.27999420546901427
331,0.27999420546901427
332,0.27999420546901427
333,0.27999420546901427
334,0.27999420546901427
335,0.27999420546901427
336,0.27999420546901427
337,0.5072183032242467
338,0.5072183032242467
339,0.5072183032242467
340,0.5072183032242467
341,0.5072183032242467
342,0.5072183032242467
343,0.5072183032242467
344,0.5072183032242467
