Id,WnvPresent
1,0.18714542410016766
2,0.18714542410016766
3,0.18714542410016766
4,0.18714542410016766
5,0.18714542410016766
6,0.18714542410016766
7,0.18714542410016766
8,0.18714542410016766
9,0.1994681239061638
10,0.1994681239061638
11,0.1994681239061638
12,0.1994681239061638
13,0.1994681239061638
14,0.1994681239061638
15,0.1994681239061638
16,0.1994681239061638
17,0.18861153022171992
18,0.18861153022171992
19,0.18861153022171992
20,0.18861153022171992
21,0.18861153022171992
22,0.18861153022171992
23,0.18861153022171992
24,0.18861153022171992
25,0.19517457755675272
26,0.19517457755675272
27,0.19517457755675272
28,0.19517457755675272
29,0.19517457755675272
30,0.19517457755675272
31,0.19517457755675272
32,0.19517457755675272
33,0.1899462883566495
34,0.1899462883566495
35,0.1899462883566495
36,0.1899462883566495
37,0.1899462883566495
38,0.1899462883566495
39,0.1899462883566495
40,0.1899462883566495
41,0.18489782672269214
42,0.18489782672269214
43,0.18489782672269214
44,0.18489782672269214
45,0.18489782672269214
46,0.18489782672269214
47,0.18489782672269214
48,0.18489782672269214
49,0.190968925514608
50,0.190968925514608
51,0.190968925514608
52,0.190968925514608
53,0.190968925514608
54,0.190968925514608
55,0.190968925514608
56,0.190968925514608
57,0.1915304575863652
58,0.1915304575863652
59,0.1915304575863652
60,0.1915304575863652
61,0.1915304575863652
62,0.1915304575863652
63,0.1915304575863652
64,0.1915304575863652
65,0.1992137268061328
66,0.1992137268061328
67,0.1992137268061328
68,0.1992137268061328
69,0.1992137268061328
70,0.1992137268061328
71,0.1992137268061328
72,0.1992137268061328
73,0.14827864293374204
74,0.14827864293374204
75,0.14827864293374204
76,0.14827864293374204
77,0.14827864293374204
78,0.14827864293374204
79,0.14827864293374204
80,0.14827864293374204
81,0.18447838591784324
82,0.18447838591784324
83,0.18447838591784324
84,0.18447838591784324
85,0.18447838591784324
86,0.18447838591784324
87,0.18447838591784324
88,0.18447838591784324
89,0.1550912571349872
90,0.1550912571349872
91,0.1550912571349872
92,0.1550912571349872
93,0.1550912571349872
94,0.1550912571349872
95,0.1550912571349872
96,0.1550912571349872
97,0.15601251019678278
98,0.15601251019678278
99,0.15601251019678278
100,0.15601251019678278
101,0.15601251019678278
102,0.15601251019678278
103,0.15601251019678278
104,0.15601251019678278
105,0.19480102618982437
106,0.19480102618982437
107,0.19480102618982437
108,0.19480102618982437
109,0.19480102618982437
110,0.19480102618982437
111,0.19480102618982437
112,0.19480102618982437
113,0.19733799358365883
114,0.19733799358365883
115,0.19733799358365883
116,0.19733799358365883
117,0.19733799358365883
118,0.19733799358365883
119,0.19733799358365883
120,0.19733799358365883
121,0.2143080258962376
122,0.2143080258962376
123,0.2143080258962376
124,0.2143080258962376
125,0.2143080258962376
126,0.2143080258962376
127,0.2143080258962376
128,0.2143080258962376
129,0.1817075383463513
130,0.1817075383463513
131,0.1817075383463513
132,0.1817075383463513
133,0.1817075383463513
134,0.1817075383463513
135,0.1817075383463513
136,0.1817075383463513
137,0.15889834519475818
138,0.15889834519475818
139,0.15889834519475818
140,0.15889834519475818
141,0.15889834519475818
142,0.15889834519475818
143,0.15889834519475818
144,0.15889834519475818
145,0.1916382602436208
146,0.1916382602436208
147,0.1916382602436208
148,0.1916382602436208
149,0.1916382602436208
150,0.1916382602436208
151,0.1916382602436208
152,0.1916382602436208
153,0.1816180168260687
154,0.1816180168260687
155,0.1816180168260687
156,0.1816180168260687
157,0.1816180168260687
158,0.1816180168260687
159,0.1816180168260687
160,0.1816180168260687
161,0.19824824730292204
162,0.19824824730292204
163,0.19824824730292204
164,0.19824824730292204
165,0.19824824730292204
166,0.19824824730292204
167,0.19824824730292204
168,0.19824824730292204
169,0.19768756296828682
170,0.19768756296828682
171,0.19768756296828682
172,0.19768756296828682
173,0.19768756296828682
174,0.19768756296828682
175,0.19768756296828682
176,0.19768756296828682
177,0.19811023421616034
178,0.19811023421616034
179,0.19811023421616034
180,0.19811023421616034
181,0.19811023421616034
182,0.19811023421616034
183,0.19811023421616034
184,0.19811023421616034
185,0.20701989628421258
186,0.20701989628421258
187,0.20701989628421258
188,0.20701989628421258
189,0.20701989628421258
190,0.20701989628421258
191,0.20701989628421258
192,0.20701989628421258
193,0.16055836680332294
194,0.16055836680332294
195,0.16055836680332294
196,0.16055836680332294
197,0.16055836680332294
198,0.16055836680332294
199,0.16055836680332294
200,0.16055836680332294
201,0.18801511463102494
202,0.18801511463102494
203,0.18801511463102494
204,0.18801511463102494
205,0.18801511463102494
206,0.18801511463102494
207,0.18801511463102494
208,0.18801511463102494
209,0.15705819571239504
210,0.15705819571239504
211,0.15705819571239504
212,0.15705819571239504
213,0.15705819571239504
214,0.15705819571239504
215,0.15705819571239504
216,0.15705819571239504
217,0.1837134359889387
218,0.1837134359889387
219,0.1837134359889387
220,0.1837134359889387
221,0.1837134359889387
222,0.1837134359889387
223,0.1837134359889387
224,0.1837134359889387
225,0.1882866039015708
226,0.1882866039015708
227,0.1882866039015708
228,0.1882866039015708
229,0.1882866039015708
230,0.1882866039015708
231,0.1882866039015708
232,0.1882866039015708
233,0.1394869490498738
234,0.1394869490498738
235,0.1394869490498738
236,0.1394869490498738
237,0.1394869490498738
238,0.1394869490498738
239,0.1394869490498738
240,0.1394869490498738
241,0.19323954913343708
242,0.19323954913343708
243,0.19323954913343708
244,0.19323954913343708
245,0.19323954913343708
246,0.19323954913343708
247,0.19323954913343708
248,0.19323954913343708
249,0.18949226986451098
250,0.18949226986451098
251,0.18949226986451098
252,0.18949226986451098
253,0.18949226986451098
254,0.18949226986451098
255,0.18949226986451098
256,0.18949226986451098
257,0.18993199040426556
258,0.18993199040426556
259,0.18993199040426556
260,0.18993199040426556
261,0.18993199040426556
262,0.18993199040426556
263,0.18993199040426556
264,0.18993199040426556
265,0.19907530907763804
266,0.19907530907763804
267,0.19907530907763804
268,0.19907530907763804
269,0.19907530907763804
270,0.19907530907763804
271,0.19907530907763804
272,0.19907530907763804
273,0.1936212010019728
274,0.1936212010019728
275,0.1936212010019728
276,0.1936212010019728
